8.28657	11.0651
33.3138	2.45854
15.1134	2.35513
15.3626	2.3077
20.6413	2.5268
30.4082	2.31592
19.0134	2.37465
33.6374	2.48532
29.2057	2.39156
22.5479	2.55439
6.21595	2.35541
22.6423	2.42522
15.5065	2.32613
24.6991	2.46504
19.8791	2.27584
7.06273	1.96087
24.6961	2.29102
12.2636	3.00744
5.61519	2.05754
15.7098	2.61077
33.9141	2.39228
3.92708	2.31793
23.4413	2.28469
9.40226	2.03191
0.629569	2.13665
20.5693	1.95639
8.88706	2.17013
8.2683	2.32916
26.2876	3.00466
20.83	2.10933
10.7457	2.66493
16.3003	2.68685
4.92211	2.44079
13.6575	2.19717
12.1466	3.12368
18.1877	2.05147
25.1818	2.23625
10.2088	2.75365
16.053	2.76295
8.86547	2.18427
4.86701	2.15312
5.89781	2.35417
15.7505	2.3143
21.6915	3.10569
14.5995	2.16537
4.8178	2.32743
1.23424	3.0071
15.8443	2.10894
7.81557	2.65051
15.0669	2.40432
7.64696	2.43335
15.6048	1.95072
16.0934	2.34906
20.0753	2.10358
15.1112	2.70704
0.0819377	2.17602
1.80405	2.14791
2.69983	2.39458
10.952	2.33812
12.2628	2.17165
14.2217	2.59838
19.9701	2.89456
13.3403	2.49638
14.1683	3.04222
5.91245	2.68337
7.30942	3.0723
15.0636	2.85036
1.03254	2.5979
14.3856	2.51005
9.00348	3.03037
1.36221	2.63854
0.972767	2.9201
22.633	7.67857
12.0832	7.9247
42.0582	7.92738
32.3223	7.57182
13.9776	7.8283
12.5666	7.63383
23.1014	8.22179
33.5563	7.65486
20.0751	8.00856
22.9484	7.92706
17.8736	7.53044
6.89559	8.15547
18.1802	7.93013
12.5252	8.22973
19.0869	7.1884
12.0877	7.59858
13.8214	8.18611
26.7082	8.1147
5.08246	8.01616
19.1946	7.98265
11.3064	7.26746
14.7388	8.20858
21.6976	7.61162
11.6961	7.89059
10.1404	8.08507
7.71922	7.21385
4.44759	8.10925
11.6292	7.62422
13.8587	7.82509
32.6377	8.00711
17.7386	7.80511
16.0868	7.89647
5.85131	8.17379
11.6183	7.28005
2.79148	7.72206
21.3881	8.37556
1.61512	8.06141
2.01456	7.17981
7.80202	7.64172
9.53491	7.85468
13.7887	8.02541
0.982651	7.33944
12.6855	7.93646
5.23104	8.1018
5.84413	8.13044
23.943	7.45694
15.6011	7.72712
3.5904	8.05836
13.909	7.33039
14.3061	7.84282
7.86279	7.05955
11.8833	7.23633
3.53214	8.08964
10.6615	7.32622
15.7791	7.30491
2.7187	8.06043
10.3158	7.26804
10.8946	8.28875
6.91012	7.50523
7.80956	8.09686
0.438	7.51227
8.60895	51.6696
28.3492	51.4815
20.7103	51.3714
6.38161	51.2697
13.5933	51.418
14.8271	51.5092
35.5633	51.746
33.8216	51.6439
20.1977	51.3196
22.3152	51.6347
13.9912	51.2671
12.9128	51.4864
15.9783	51.3483
24.6445	51.9089
3.56554	51.2716
28.4272	51.6273
6.14887	51.8408
22.491	51.6939
13.0376	51.1442
16.9529	51.4992
15.6799	51.1388
7.79463	51.9017
3.39445	51.6117
1.19005	51.4783
27.2936	125.741
23.6782	125.815
4.78971	125.792
29.7062	126.131
13.471	126.443
30.0422	126.443
30.1677	126.182
11.9993	126.055
35.9828	125.767
22.3791	126.105
23.1211	125.702
11.1616	125.738
7.69829	126.05
25.3991	125.464
11.2386	125.721
35.0416	126.038
12.2545	126.044
36.3598	126.067
31.0438	125.38
23.3302	125.843
23.7978	125.823
20.7689	125.334
2.44144	126.166
18.9587	125.7
20.16	125.46
15.5188	126.014
38.4001	125.632
9.39504	126.101
25.6272	125.466
15.3292	125.814
22.6934	125.972
16.0897	125.705
0.127	125.716
11.6507	125.552
4.96685	126.027
15.7375	125.89
16.7565	126.174
10.0206	126.081
5.52345	125.603
17.1902	125.726
3.07561	125.546
43.8567	125.199
14.3701	126.136
19.0271	125.552
11.1375	125.707
10.3491	125.701
16.4812	126.336
18.4267	126.345
14.6379	126.359
16.4113	126.185
9.60103	125.638
13.1135	125.679
26.2026	125.719
9.30083	125.888
0.360185	125.309
3.99682	126.175
4.38187	126.063
24.6438	125.509
3.18612	125.575
19.2796	126.107
15.451	125.58
4.09926	125.843
3.8206	126.172
17.2524	125.576
14.5748	126.127
1.118	125.653
10.1294	125.672
3.72896	125.308
26.7102	125.921
16.1189	125.492
17.986	125.941
